wavelength,n,k
576.821899,2.165158,0.000069
578.411011,2.164148,0.000063
580.000061,2.163153,0.000057
581.588989,2.162173,0.000052
583.177979,2.161205,0.000047
584.766907,2.160251,0.000043
586.355774,2.159311,0.000039
587.94458,2.158383,0.000035
589.533386,2.157468,0.000032
591.122192,2.156564,0.000029
592.710876,2.155673,0.000026
594.299561,2.154794,0.000024
595.888245,2.153926,0.000022
597.476807,2.153069,0.000019
599.065369,2.152223,0.000018
600.653931,2.151388,0.000016
602.242371,2.150564,0.000015
603.830811,2.14975,0.000013
605.419189,2.148946,0.000012
607.007568,2.148151,0.000011
608.595886,2.147367,0.00001
610.184143,2.146592,0.000009
611.772339,2.145827,0.000008
613.360535,2.14507,0.000007
614.94873,2.144323,0.000007
616.536804,2.143584,0.000006
618.124878,2.142854,0.000005
619.712891,2.142133,0.000005
621.300842,2.14142,0.000004
622.888794,2.140715,0.000004
624.476685,2.140018,0.000004
626.064453,2.13933,0.000003
627.652222,2.138649,0.000003
629.23999,2.137975,0.000003
630.827698,2.137309,0.000002
632.415344,2.13665,0.000002
634.00293,2.135999,0.000002
635.590515,2.135355,0.000002
637.17804,2.134717,0.000002
638.765503,2.134087,0.000002
640.352905,2.133463,0.000001
641.940247,2.132846,0.000001
643.527588,2.132236,0.000001
645.114868,2.131632,0.000001
646.702026,2.131034,0.000001
648.289246,2.130443,0.000001
649.876343,2.129858,0.000001
651.46344,2.129279,0.000001
653.050415,2.128705,0.000001
654.63739,2.128138,0.000001
656.224365,2.127576,0.000001
657.811218,2.12702,0
659.398071,2.12647,0
660.984802,2.125925,0
662.571533,2.125386,0
664.158203,2.124852,0
665.744812,2.124323,0
667.33136,2.123799,0
668.917847,2.123281,0
670.504333,2.122767,0
672.090698,2.122259,0
673.677124,2.121755,0
675.263367,2.121256,0
676.849609,2.120762,0
678.435791,2.120273,0
680.021912,2.119788,0
681.608032,2.119308,0
683.194031,2.118833,0
684.779968,2.118361,0
686.365906,2.117895,0
687.951782,2.117432,0
689.537537,2.116974,0
691.123291,2.11652,0
692.708984,2.11607,0
694.294617,2.115624,0
695.880188,2.115182,0
697.465698,2.114744,0
699.051147,2.114311,0
700.636597,2.113881,0
702.221863,2.113454,0
703.80719,2.113032,0
705.392395,2.112613,0
706.977539,2.112198,0
708.562622,2.111787,0
710.147705,2.111379,0
711.732666,2.110975,0
713.317627,2.110574,0
714.902466,2.110177,0
716.487244,2.109783,0
718.072021,2.109393,0
719.656677,2.109005,0
721.241333,2.108622,0
722.825806,2.108241,0
724.410339,2.107864,0
725.994751,2.107489,0
727.579163,2.107118,0
729.163452,2.10675,0
730.747681,2.106385,0
732.331848,2.106023,0
733.915955,2.105664,0
735.5,2.105308,0
737.083984,2.104955,0
738.667847,2.104605,0
740.25177,2.104258,0
741.835571,2.103913,0
743.41925,2.103571,0
745.002869,2.103232,0
746.586487,2.102896,0
748.170044,2.102562,0
749.753479,2.102231,0
751.336853,2.101903,0
752.920166,2.101577,0
754.503418,2.101254,0
756.086609,2.100933,0
757.669739,2.100615,0
759.252808,2.100299,0
760.835754,2.099986,0
762.41864,2.099675,0
764.001465,2.099367,0
765.58429,2.099061,0
767.166931,2.098757,0
768.749573,2.098456,0
770.332153,2.098157,0
771.914673,2.09786,0
773.497009,2.097566,0
775.079407,2.097273,0
776.661682,2.096983,0
778.243835,2.096695,0
779.825989,2.096409,0
781.408081,2.096126,0
782.990051,2.095844,0
784.57196,2.095565,0
786.153809,2.095287,0
787.735535,2.095012,0
789.317261,2.094739,0
790.898865,2.094467,0
792.480408,2.094198,0
794.06189,2.093931,0
795.64325,2.093665,0
797.224548,2.093402,0
798.805786,2.09314,0
800.387024,2.09288,0
801.968079,2.092623,0
803.549072,2.092366,0
805.130005,2.092112,0
806.710876,2.09186,0
808.291626,2.091609,0
809.872375,2.09136,0
811.453003,2.091113,0
813.033569,2.090868,0
814.614014,2.090624,0
816.194458,2.090382,0
817.77478,2.090142,0
819.35498,2.089903,0
820.935181,2.089667,0
822.515259,2.089431,0
824.095215,2.089198,0
825.67511,2.088965,0
827.255005,2.088735,0
828.834656,2.088506,0
830.414368,2.088279,0
831.993958,2.088053,0
833.573425,2.087829,0
835.152954,2.087606,0
836.732239,2.087385,0
838.311523,2.087165,0
839.890747,2.086947,0
841.469849,2.08673,0
843.048828,2.086514,0
844.627747,2.086301,0
846.206543,2.086088,0
847.785339,2.085877,0
849.364075,2.085667,0
850.942566,2.085459,0
852.521118,2.085252,0
854.099487,2.085046,0
855.677856,2.084842,0
857.256165,2.084639,0
858.83429,2.084437,0
860.412415,2.084237,0
861.990356,2.084038,0
863.568237,2.08384,0
865.146118,2.083644,0
866.723816,2.083448,0
868.301453,2.083255,0
869.879028,2.083062,0
871.456421,2.08287,0
873.033875,2.08268,0
874.611145,2.082491,0
876.188354,2.082303,0
877.765442,2.082116,0
879.342468,2.081931,0
880.919434,2.081746,0
882.496277,2.081563,0
884.073059,2.081381,0
885.649719,2.0812,0
887.226257,2.08102,0
888.802734,2.080842,0
890.379089,2.080664,0
891.955383,2.080487,0
893.531555,2.080312,0
895.107727,2.080138,0
896.683716,2.079965,0
898.259644,2.079792,0
899.835449,2.079621,0
901.411255,2.079451,0
902.986816,2.079282,0
904.562378,2.079114,0
906.137817,2.078947,0
907.713196,2.078781,0
909.288452,2.078616,0
910.863647,2.078452,0
912.43866,2.078289,0
914.013672,2.078127,0
915.588562,2.077965,0
917.163391,2.077805,0
918.737976,2.077646,0
920.312622,2.077488,0
921.887085,2.077331,0
923.461548,2.077174,0
925.035828,2.077018,0
926.609985,2.076864,0
928.184082,2.07671,0
929.758118,2.076558,0
931.332031,2.076406,0
932.905762,2.076255,0
934.479492,2.076104,0
936.053101,2.075955,0
937.626648,2.075807,0
939.200012,2.075659,0
940.773315,2.075513,0
942.346497,2.075367,0
943.919617,2.075222,0
945.492554,2.075078,0
947.065552,2.074934,0
948.638306,2.074792,0
950.21106,2.07465,0
951.783569,2.074509,0
953.356079,2.074369,0
954.928528,2.074229,0
956.500793,2.074091,0
958.072937,2.073953,0
959.64502,2.073816,0
961.21698,2.07368,0
962.788879,2.073544,0
964.360657,2.073409,0
965.932251,2.073275,0
967.503784,2.073142,0
969.075317,2.07301,0
970.646606,2.072878,0
972.217896,2.072747,0
973.78894,2.072616,0
975.359985,2.072487,0
976.930847,2.072358,0
978.501648,2.07223,0
980.072388,2.072102,0
981.642944,2.071975,0
983.213501,2.071849,0
984.783813,2.071724,0
986.354126,2.071599,0
987.924194,2.071475,0
989.494324,2.071352,0
991.06427,2.071229,0
992.634094,2.071107,0
994.203796,2.070985,0
995.773315,2.070864,0
997.342896,2.070744,0
998.912292,2.070625,0
1012.27179,2.069632,0
1015.750671,2.069381,0
1019.227905,2.069133,0
1022.703796,2.068887,0
1026.178101,2.068645,0
1029.650879,2.068405,0
1033.122314,2.068168,0
1036.592285,2.067934,0
1040.060791,2.067702,0
1043.527832,2.067473,0
1046.99353,2.067247,0
1050.457886,2.067023,0
1053.920776,2.066802,0
1057.382446,2.066583,0
1060.842651,2.066366,0
1064.301514,2.066152,0
1067.759155,2.065941,0
1071.215576,2.065731,0
1074.670532,2.065524,0
1078.124268,2.06532,0
1081.576904,2.065117,0
1085.028076,2.064917,0
1088.478149,2.064718,0
1091.927002,2.064523,0
1095.374634,2.064328,0
1098.821045,2.064137,0
1102.266357,2.063946,0
1105.710571,2.063759,0
1109.153564,2.063573,0
1112.595459,2.063389,0
1116.036133,2.063207,0
1119.47583,2.063026,0
1122.914429,2.062848,0
1126.352051,2.062671,0
1129.788452,2.062497,0
1133.223877,2.062324,0
1136.658447,2.062153,0
1140.091919,2.061983,0
1143.524292,2.061815,0
1146.955811,2.061649,0
1150.38623,2.061485,0
1153.815796,2.061322,0
1157.244385,2.061161,0
1160.672119,2.061001,0
1164.098999,2.060843,0
1167.524902,2.060686,0
1170.949951,2.060531,0
1174.374146,2.060378,0
1177.797485,2.060226,0
1181.219971,2.060075,0
1184.641724,2.059926,0
1188.062622,2.059778,0
1191.482666,2.059632,0
1194.9021,2.059487,0
1198.320557,2.059344,0
1201.738525,2.059201,0
1205.155518,2.05906,0
1208.572021,2.058921,0
1211.987671,2.058783,0
1215.40271,2.058645,0
1218.817139,2.05851,0
1222.230713,2.058375,0
1225.643799,2.058242,0
1229.056396,2.05811,0
1232.46814,2.057979,0
1235.879395,2.057849,0
1239.290039,2.057721,0
1242.700073,2.057593,0
1246.109619,2.057467,0
1249.518677,2.057342,0
1252.927002,2.057218,0
1256.335083,2.057095,0
1259.742432,2.056973,0
1263.149536,2.056852,0
1266.55603,2.056733,0
1269.962158,2.056614,0
1273.367798,2.056496,0
1276.772949,2.05638,0
1280.177856,2.056264,0
1283.582275,2.056149,0
1286.986206,2.056036,0
1290.389893,2.055923,0
1293.793213,2.055811,0
1297.196289,2.055701,0
1300.598999,2.055591,0
1304.001343,2.055482,0
1307.403564,2.055374,0
1310.805298,2.055267,0
1314.206787,2.055161,0
1317.608154,2.055055,0
1321.009277,2.05495,0
1324.410156,2.054847,0
1327.810791,2.054744,0
1331.211304,2.054642,0
1334.611572,2.054541,0
1338.011719,2.054441,0
1341.411865,2.054341,0
1344.811646,2.054243,0
1348.211426,2.054145,0
1351.611084,2.054048,0
1355.010742,2.053951,0
1358.410278,2.053856,0
1361.809692,2.053761,0
1365.209106,2.053667,0
1368.608521,2.053574,0
1372.007935,2.053481,0
1375.407349,2.053389,0
1378.806763,2.053298,0
1382.206177,2.053208,0
1385.605713,2.053118,0
1389.005127,2.053029,0
1392.404785,2.05294,0
1395.804443,2.052853,0
1399.204346,2.052766,0
1402.604248,2.052679,0
1406.004395,2.052594,0
1409.404541,2.052509,0
1412.804932,2.052424,0
1416.205566,2.05234,0
1419.606323,2.052257,0
1423.007324,2.052175,0
1426.408447,2.052093,0
1429.809937,2.052011,0
1433.21167,2.051931,0
1436.613525,2.051851,0
1440.015869,2.051771,0
1443.418335,2.051692,0
1446.821167,2.051614,0
1450.224365,2.051536,0
1453.62793,2.051459,0
1457.031738,2.051382,0
1460.436035,2.051306,0
1463.840576,2.05123,0
1467.245605,2.051156,0
1470.651123,2.051081,0
1474.056885,2.051007,0
1477.463135,2.050934,0
1480.869873,2.050861,0
1484.2771,2.050788,0
1487.684814,2.050716,0
1491.093018,2.050645,0
1494.501831,2.050574,0
1497.911133,2.050504,0
1501.320923,2.050434,0
1504.731201,2.050364,0
1508.142212,2.050296,0
1511.553711,2.050227,0
1514.96582,2.050159,0
1518.378662,2.050092,0
1521.791992,2.050025,0
1525.205933,2.049958,0
1528.620605,2.049892,0
1532.036011,2.049826,0
1535.452026,2.049761,0
1538.868896,2.049696,0
1542.286377,2.049632,0
1545.704468,2.049568,0
1549.123413,2.049504,0
1552.543213,2.049441,0
1555.963623,2.049378,0
1559.38501,2.049316,0
1562.807007,2.049254,0
1566.22998,2.049193,0
1569.653687,2.049132,0
1573.078369,2.049071,0
1576.503784,2.049011,0
1579.930176,2.048951,0
1583.357422,2.048892,0
1586.785645,2.048832,0
1590.2146,2.048774,0
1593.644775,2.048715,0
1597.075684,2.048657,0
1600.507568,2.0486,0
1603.940674,2.048542,0
1607.374512,2.048486,0
1610.809448,2.048429,0
1614.245361,2.048373,0
1617.682373,2.048317,0
1621.120483,2.048262,0
1624.559692,2.048207,0
1627.999756,2.048152,0
1631.441162,2.048098,0
1634.883545,2.048044,0
1638.327148,2.04799,0
1641.771851,2.047936,0
1645.217773,2.047884,0
1648.664795,2.047831,0
1652.113037,2.047778,0
1655.5625,2.047726,0
1659.013062,2.047674,0
1662.465088,2.047623,0
1665.918213,2.047572,0
1669.372437,2.047521,0
1672.828125,2.047471,0
1676.285156,2.04742,0
1679.743408,2.04737,0
1683.202881,2.047321,0
1686.663818,2.047271,0
